362.07990115321275,193.1463923226687
376.15458539264165,197.18863363596347
390.22926963207055,202.8098754622639
404.30395387149946,207.0415968371193
418.37863811092836,208.22090013872128
432.45332235035727,207.56856284523633
446.5280065897862,206.7371140343322
460.6026908292151,204.11450035250732
473.68219537494707,204.88808711504646
490.03157605711186,208.12663448577723
502.9020092386218,218.26587632724716
514.1824546952228,234.4023099038111
524.030163960148,253.76274144177944
534.8146622734766,268.87185829428216
548.8893465129056,280.08142582616773
562.9640307523343,289.35915846275304
577.0387149917633,296.86514861241017
590.6015925315767,302.6776595823976
605.348023064251,307.51339947967466
618.6230093355305,311.0450972937642
633.9772103239984,312.0872376323479
648.1798462383313,309.56294214555606
662.7663371773756,304.30013343570783
677.9605985722137,295.9630107270375
693.6169076819824,283.64066616804206
706.7497254255909,268.43313678278224
716.5060406370133,254.0747587845167
724.1831411312473,238.5584470767135
729.9409665019227,222.85686597538427
734.4192751235591,205.0555650807604
737.4901153212527,182.89425779182432
738.2578253706761,166.41917697252427
740.1771004942345,155.18721999001002
740.1771004942345,136.6602806374093
740.1771004942345,118.13334128480847
740.816858868754,94.68794065169573
740.1771004942345,82.2373962891445
742.096375617793,65.66240233262135
743.375892366832,48.19414522874058
743.6317957166398,5.999040853192355
744.0156507413515,28.2446016044222
