502.80496364671785, 390.61304771821915
509.28671773206884, 397.18649187707547
514.7108291726817, 406.0302910094649
522.3152207021682, 412.6309994089038
529.2283039107923, 420.29583282620433
536.9922281297086, 425.97281563414344
542.2709875643965, 433.52275169005475
549.2762452158023, 442.5821060808912
556.1893284244264, 451.9055282331922
563.7937199539131, 459.14516814898616
570.3611490021059, 467.7937141534851
576.9285780502988, 474.10290738996036
583.841661258923, 483.92919125303706
599.0504443178961, 499.63381521868155
606.6548358473826, 505.38578626048263
614.2592273768691, 513.9875975002668
621.8636189063557, 523.223432820795
629.4680104358422, 531.2827286100455
637.0724019653287, 538.3027478133346
644.6767934948152, 546.6169605010285
651.9355308638707, 554.4723227715245
659.194268232926, 563.3238218451687
666.7986597624125, 570.6968029078408
674.4030512918991, 579.5600673767977
680.9704803400921, 586.9134394472819
686.3281198267757, 595.1099981818484
698.5988425220836, 606.855784502435
706.2032340515701, 613.7973677369722
711.7337006184694, 621.2095667840204
726.635235534837, 637.2831303063865
733.3946946721584, 642.2042610865939
740.250168854044, 651.9466620386443
753.2121998702141, 663.9718764979094
761.6461613847357, 671.3379944133158
768.4209829291873, 675.3852904009103
776.0253744586738, 680.7267798729099
783.5606351560741, 686.9258359365964
791.234157517647, 691.2450432825304
798.8385490471335, 696.8218406607857
806.44294057662, 702.0064581952818
813.6632719278497, 707.7287978711099
821.651723635593, 714.5352969372409
830.4082956998503, 719.5395117436079
839.6257399780159, 724.4077708708049
847.2301315075024, 730.4572149929049
855.8221063525067, 736.9474412465441
863.9943582884159, 742.3065321234365
872.1172310585492, 748.795474454968
880.3141725773464, 753.5254434991633
890.091247400972, 757.9626783028384
897.8931555935621, 766.0976087762426
905.8761207273304, 772.2707062693183
913.8261664172481, 777.4474802069392
922.5827384815054, 783.5769243483583
930.8784383318543, 788.7644832316826
938.877863187548, 795.3094045671032
947.4698380325524, 800.8867622022782
955.6667795513496, 806.464119837453
965.5590724284522, 813.0378010280828
974.3321042146347, 819.344426420343
984.5412467387993, 826.501008247798
992.6023955517128, 831.423565608125
1000.5853606854811, 836.6927819374891
1007.2680077871511, 842.8042511694027
1016.0245798514084, 847.1182294507535
1024.2050616482802, 849.7066164195639
1032.224238170284, 851.3171683112681
1040.6581996848056, 853.3878778863165
1048.1704167715106, 854.8114907191622
1057.5261227138485, 857.3567379051592
1065.96008422837, 859.5137270458347
1073.9792607503741, 861.2824581411884
1082.1597425472457, 863.5113469198864
1090.4323987868993, 865.1218988115907
1099.6959302864557, 867.710285780401
1107.9685865261094, 869.3352175997098
1115.7342833304638, 870.8163501429734
1124.168244844985, 872.5419414555138
1132.6022063595065, 874.0086940711731
1140.2065978889932, 874.4400918993081
1148.2949052430833, 875.9499842977809
1157.074520918036, 876.7696401712376
1165.5084824325575, 877.8049949587617
1173.112873962044, 878.0638336556427
1181.5468354765653, 879.099188443167
1189.8886225483052, 877.6755756103213
1196.1433168799176, 872.8377571090922
1203.7147889655535, 864.2782763921265
1211.3191804950402, 856.2255169336051
1219.0848772993945, 844.5442224095477
1226.7583996609674, 836.2613841093544
1234.977287475665, 825.64420422803
1242.6584910408028, 818.1966000561982
1250.2628825702893, 806.4361069914704
1256.1390032976196, 795.2306573445073
1262.4759962388584, 786.1473364076634
1270.5700644956225, 779.4786449810755
1279.7587042604189, 769.9938843986057
1287.8239680038137, 762.7080544123245
1295.820100915122, 751.1465926183047
1302.975142036048, 742.8098295895944
1310.406706485319, 730.7846151303293
1316.6284813730808, 720.6159520385739
1322.15894793998, 708.3519280673055
1325.714247875844, 696.9506997523072
1329.9518781024292, 683.958341785486
1332.9236060791236, 671.4365996311757
1336.2364992011783, 658.0744720973817
1339.145380966885, 645.6143582042336
1342.4582740889398, 632.1906024092773
1345.317776688871, 618.1250723128553
1347.5645287316736, 605.8841589395224
1348.9817107894416, 596.3955637096917
1350.7001057584425, 587.6653042334609
1351.9839640686155, 578.106760927211
1353.406084042961, 569.0276854928026
1355.0454723467205, 559.2300245332435
1356.13181399379, 547.8596103488261
1357.1852361970089, 537.3386390307606
1358.6254618654723, 525.6926951620641
1359.4895972665504, 516.1641956331308
1360.958627448383, 504.5056693277804
1361.9091763895688, 494.0239004313985
1362.531353878345, 481.73002099138944
1364.3978863446735, 468.99947108312335
1365.279304453773, 454.7978545809169
1366.70992861778, 441.6713773326069
1367.2915054591404, 428.71985587015183
1368.2880668047992, 412.730683640091
1368.93747765167, 395.6268491429903
1369.720960415314, 379.57501528900434
1370.05673874259, 364.361462738515
1370.780966507303, 348.24818322562237
1371.7603199618582, 332.4048982661452
1371.5874928816424, 320.25206194939005
1372.3652147426128, 307.939248938035
1373.0194886891434, 294.61059675519004
1371.9331470420736, 356.4175798747135
1373.4693877551013, 280.14165055123135
1374.1453336688335, 263.4384059767615
1374.871207405739, 249.06423034330078
1375.850560860294, 233.31101965256858
1376.1797552988, 218.17922726188772
1377.187090280628, 203.99609923802996
1377.8092677694042, 187.4929753227227
1378.2536802613872, 173.3138531358402
1379.076666357652, 158.25738417546881
1378.9449885822496, 144.54578082534726
1379.7679746785143, 130.0152063602261
1379.8831927319916, 116.43336473777345
1380.2288468924228, 108.39834052329775
